target,candidate,horizon,window,n_forecasts,rmse_ratio,direction_accuracy,clark_west_one_sided_p,clark_west_fdr_q
cpi_L7GR_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,21,0.9556703972674028,0.3809523809523809,0.0281850661988601,0.0281850661988601
cpi_L7GR_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,20,0.9527659510668706,0.65,0.0577169015030097,0.0577169015030097
cpi_D7EO_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,22,1.0183772267484963,0.6818181818181818,0.9744791444839116,0.9744791444839116
cpi_D7EO_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,21,1.0169592674127117,0.7142857142857143,0.928938010302334,0.928938010302334
cpi_D7EO_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,20,1.0085464653774157,0.7,0.7391255530174329,0.7391255530174329
cpi_L7GT_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,22,0.9468932319715136,0.5,0.0301070434978113,0.0301070434978113
cpi_L7GT_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,21,1.0128091917993147,0.6190476190476191,0.7729490687394499,0.7729490687394499
cpi_L7GT_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,20,1.0024503454380291,0.7,0.413095935222701,0.413095935222701
cpi_L7GU_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,22,1.0623360819136471,0.6818181818181818,0.6078456028541547,0.6078456028541547
cpi_L7GU_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,21,1.0822605937728218,0.6666666666666666,0.7367882448587424,0.7367882448587424
cpi_L7GU_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,20,0.9891946097455108,0.75,0.1611923353035027,0.1611923353035027
cpi_L7GY_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,22,0.9783159050092614,0.5,0.1000964238826966,0.1000964238826966
cpi_L7GY_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,21,0.9484017165317536,0.4761904761904761,0.0092225893221655,0.0092225893221655
cpi_L7GY_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,20,0.976299773782538,0.6,0.0349822709245089,0.0349822709245089
cpi_L7H9_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,22,1.0119464682670016,0.6818181818181818,0.6757366901149893,0.6757366901149893
cpi_L7H9_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,21,1.0059578458439056,0.6190476190476191,0.3612188344854293,0.3612188344854293
cpi_L7H9_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,20,1.0857384452366146,0.75,0.3766640251948387,0.3766640251948387
cpi_L7GG_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,22,1.0147969588954977,0.6363636363636364,0.3495357142326246,0.3495357142326246
cpi_L7GG_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,21,1.061492935175589,0.5238095238095238,0.9383161313080404,0.9383161313080404
cpi_L7GG_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,20,1.0043807260382525,0.6,0.4469971368576569,0.4469971368576569
cpi_L7GM_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,22,1.0474680370107796,0.4545454545454545,0.9002574124573183,0.9002574124573183
cpi_L7GM_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,21,1.0636120260924888,0.5238095238095238,0.956246938527634,0.956246938527634
cpi_L7GM_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,20,0.971500016844225,0.55,0.0766888744788342,0.0766888744788342
cpi_L7GP_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,22,0.986208730740712,0.5909090909090909,0.0864957571363457,0.0864957571363457
cpi_L7GP_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,21,1.0793031940487503,0.5238095238095238,0.8217659812905084,0.8217659812905084
cpi_L7GP_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,20,1.093546051662733,0.3,0.9410457926812364,0.9410457926812364
cpi_L7GQ_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,22,1.0242187547413468,0.5,0.688616523455705,0.688616523455705
cpi_L7GQ_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,21,1.0396548373564811,0.4761904761904761,0.9077927075858648,0.9077927075858648
cpi_L7GQ_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,20,1.0159704157664136,0.55,0.8204830545838477,0.8204830545838477
cpi_L7GR_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,22,1.038184552358261,0.4090909090909091,0.9258998770053776,0.9258998770053776
cpi_L7GR_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,21,1.0309040360998072,0.5714285714285714,0.7538336835619028,0.7538336835619028
cpi_L7GR_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,20,1.0364822907654558,0.55,0.9217215626016844,0.9217215626016844
cpi_D7EO_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,22,1.0175396478483545,0.7272727272727273,0.5760117360683727,0.5760117360683727
cpi_D7EO_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,21,1.0191604644269907,0.8095238095238095,0.5863065576587606,0.5863065576587606
cpi_D7EO_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,20,1.0161742215786211,0.6,0.7164369174399293,0.7164369174399293
cpi_L7GT_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,22,0.9437494519194836,0.5909090909090909,0.0561529954223156,0.0561529954223156
cpi_L7GT_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,21,1.0364253087556785,0.5714285714285714,0.93248427739106,0.93248427739106
cpi_L7GT_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,20,0.9925084323872024,0.5,0.3110922602775253,0.3110922602775253
cpi_L7GU_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,22,1.0517444898763582,0.6363636363636364,0.6512147733554207,0.6512147733554207
cpi_L7GU_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,21,1.052659097825064,0.6190476190476191,0.7351621041753013,0.7351621041753013
cpi_L7GU_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,20,1.0182180369293512,0.6,0.3269645548491366,0.3269645548491366
cpi_L7GY_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,22,0.9754845858969572,0.4090909090909091,0.1116924531263039,0.1116924531263039
cpi_L7GY_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,21,0.9582754898041832,0.4761904761904761,0.0289496452575922,0.0289496452575922
cpi_L7GY_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,20,0.9932793055101936,0.5,0.1033626375510045,0.1033626375510045
cpi_L7H9_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,22,1.0398981775628124,0.6818181818181818,0.985379714944921,0.985379714944921
cpi_L7H9_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,21,1.0001222890997834,0.6666666666666666,0.3078394536529617,0.3078394536529617
cpi_L7H9_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,20,0.9680210424279594,0.75,0.0173074110376321,0.0173074110376321
