DATE,XUDLJYS,XUDLUSS
15 Dec 2016,147.1459,1.2409
16 Dec 2016,147.1937,1.2434
19 Dec 2016,144.8997,1.2392
20 Dec 2016,145.8642,1.2353
21 Dec 2016,145.7026,1.2376
22 Dec 2016,144.5015,1.2298
23 Dec 2016,143.8364,1.2256
28 Dec 2016,143.8507,1.2227
29 Dec 2016,142.3351,1.2226
30 Dec 2016,143.8713,1.2303
03 Jan 2017,144.4565,1.224
04 Jan 2017,144.0968,1.2296
05 Jan 2017,143.5088,1.2425
06 Jan 2017,143.4924,1.2318
09 Jan 2017,141.5004,1.2147
10 Jan 2017,140.6521,1.2184
11 Jan 2017,140.7237,1.2071
12 Jan 2017,139.3455,1.2219
13 Jan 2017,140.116,1.2184
16 Jan 2017,137.6617,1.2065
17 Jan 2017,139.9753,1.2385
18 Jan 2017,139.7948,1.2345
19 Jan 2017,141.8774,1.2304
20 Jan 2017,141.7638,1.2323
23 Jan 2017,141.156,1.2495
24 Jan 2017,141.7848,1.2513
25 Jan 2017,143.2684,1.2605
26 Jan 2017,144.4462,1.2589
27 Jan 2017,144.4474,1.2553
30 Jan 2017,142.4833,1.2515
31 Jan 2017,141.727,1.2589
01 Feb 2017,143.5308,1.2647
02 Feb 2017,140.8247,1.253
03 Feb 2017,140.5562,1.2505
06 Feb 2017,139.8332,1.2444
07 Feb 2017,139.5031,1.2429
08 Feb 2017,140.0688,1.2533
09 Feb 2017,141.5664,1.2528
10 Feb 2017,141.7706,1.2482
13 Feb 2017,142.4342,1.2503
14 Feb 2017,142.6016,1.2463
15 Feb 2017,142.7173,1.2447
16 Feb 2017,141.65,1.25
17 Feb 2017,140.2703,1.2432
20 Feb 2017,141.0946,1.2473
21 Feb 2017,141.6988,1.2468
22 Feb 2017,141.2114,1.2458
23 Feb 2017,141.2779,1.2548
24 Feb 2017,140.3264,1.2489
27 Feb 2017,139.7638,1.247
28 Feb 2017,139.2595,1.2445
01 Mar 2017,140.2906,1.2317
02 Mar 2017,140.5773,1.2285
03 Mar 2017,140.3639,1.2261
06 Mar 2017,139.4251,1.2255
07 Mar 2017,139.0116,1.2194
08 Mar 2017,139.5548,1.2168
09 Mar 2017,139.5671,1.215
10 Mar 2017,139.884,1.2167
13 Mar 2017,140.2261,1.2234
14 Mar 2017,139.4703,1.2167
15 Mar 2017,140.1375,1.2222
16 Mar 2017,139.7708,1.2368
17 Mar 2017,139.3841,1.2371
20 Mar 2017,139.2535,1.2366
21 Mar 2017,139.64,1.2479
22 Mar 2017,138.546,1.2476
23 Mar 2017,139.1889,1.2526
24 Mar 2017,138.7015,1.249
27 Mar 2017,138.8357,1.257
28 Mar 2017,138.2219,1.2536
29 Mar 2017,137.7869,1.2411
30 Mar 2017,139.0275,1.2489
31 Mar 2017,139.353,1.2507
03 Apr 2017,138.5613,1.2483
04 Apr 2017,137.5877,1.2448
05 Apr 2017,138.7068,1.2477
06 Apr 2017,138.5071,1.2495
07 Apr 2017,137.2166,1.2392
10 Apr 2017,138.115,1.2426
11 Apr 2017,137.0668,1.2489
12 Apr 2017,136.997,1.251
13 Apr 2017,136.6982,1.2517
18 Apr 2017,138.7811,1.2765
19 Apr 2017,139.6015,1.2811
20 Apr 2017,140.2109,1.2841
21 Apr 2017,139.4098,1.2777
24 Apr 2017,140.4192,1.2777
25 Apr 2017,142.2608,1.2829
26 Apr 2017,143.4953,1.2858
27 Apr 2017,143.4053,1.2895
28 Apr 2017,144.2069,1.2938
02 May 2017,144.8849,1.292
03 May 2017,144.8866,1.2896
04 May 2017,145.5908,1.2915
05 May 2017,145.9589,1.2958
08 May 2017,145.9227,1.2941
09 May 2017,147.7709,1.2951
10 May 2017,147.6574,1.2949
11 May 2017,146.4387,1.2876
12 May 2017,145.9921,1.289
15 May 2017,146.7743,1.2918
16 May 2017,145.9863,1.2918
17 May 2017,144.3524,1.2972
18 May 2017,144.3929,1.2999
19 May 2017,145.292,1.3026
22 May 2017,144.5557,1.3016
23 May 2017,144.2078,1.298
24 May 2017,145.1048,1.295
25 May 2017,144.8381,1.2947
26 May 2017,142.2871,1.2791
30 May 2017,142.7296,1.2862
31 May 2017,142.7422,1.2912
01 Jun 2017,143.533,1.2903
02 Jun 2017,142.3075,1.2882
05 Jun 2017,142.8248,1.293
06 Jun 2017,141.0713,1.2895
07 Jun 2017,141.6807,1.2959
08 Jun 2017,142.5724,1.2947
09 Jun 2017,141.0285,1.2742
12 Jun 2017,139.1749,1.2673
13 Jun 2017,139.9791,1.273
14 Jun 2017,139.3106,1.2789
15 Jun 2017,141.1622,1.2761
16 Jun 2017,141.6815,1.2801
19 Jun 2017,141.971,1.2758
20 Jun 2017,140.9052,1.2618
21 Jun 2017,141.2922,1.2664
22 Jun 2017,140.9929,1.2661
23 Jun 2017,141.7357,1.2738
26 Jun 2017,141.9523,1.2738
27 Jun 2017,143.3707,1.2777
28 Jun 2017,145.1316,1.2942
29 Jun 2017,146.3497,1.2995
30 Jun 2017,145.9816,1.299
03 Jul 2017,146.5762,1.2937
04 Jul 2017,146.2787,1.2929
05 Jul 2017,146.4144,1.2925
06 Jul 2017,146.5018,1.2947
07 Jul 2017,146.8062,1.288
10 Jul 2017,146.884,1.2862
11 Jul 2017,147.0253,1.2844
12 Jul 2017,145.7086,1.289
13 Jul 2017,146.6861,1.2933
14 Jul 2017,147.3614,1.3086
17 Jul 2017,147.3845,1.3066
18 Jul 2017,145.5608,1.3018
19 Jul 2017,145.6903,1.3043
20 Jul 2017,145.1521,1.2989
21 Jul 2017,144.3449,1.299
24 Jul 2017,144.9522,1.3047
25 Jul 2017,145.6772,1.305
26 Jul 2017,146.2272,1.3056
27 Jul 2017,146.0509,1.3087
28 Jul 2017,145.5422,1.3119
31 Jul 2017,145.6853,1.3183
01 Aug 2017,145.7174,1.3229
02 Aug 2017,145.9422,1.3223
03 Aug 2017,144.6497,1.3144
04 Aug 2017,144.5914,1.3038
07 Aug 2017,144.3339,1.3023
08 Aug 2017,143.545,1.296
09 Aug 2017,142.884,1.2993
10 Aug 2017,142.0197,1.299
11 Aug 2017,141.631,1.2977
14 Aug 2017,142.1687,1.2987
15 Aug 2017,142.1138,1.2854
16 Aug 2017,142.6014,1.2869
17 Aug 2017,141.6592,1.2891
18 Aug 2017,139.8713,1.2857
21 Aug 2017,140.3568,1.2904
22 Aug 2017,140.4791,1.2835
23 Aug 2017,139.502,1.2796
24 Aug 2017,139.9333,1.2798
25 Aug 2017,140.6941,1.2877
29 Aug 2017,140.84,1.2952
30 Aug 2017,142.4559,1.292
31 Aug 2017,141.8749,1.2886
01 Sep 2017,142.9625,1.2973
04 Sep 2017,141.918,1.2957
05 Sep 2017,141.8249,1.3027
06 Sep 2017,142.2255,1.3071
07 Sep 2017,142.1603,1.3112
08 Sep 2017,142.2817,1.3184
11 Sep 2017,143.5497,1.3183
12 Sep 2017,145.7869,1.3263
13 Sep 2017,146.3238,1.323
14 Sep 2017,147.7979,1.335
15 Sep 2017,150.9836,1.3596
18 Sep 2017,151.2554,1.3557
19 Sep 2017,150.7544,1.3523
20 Sep 2017,151.1771,1.3567
21 Sep 2017,152.291,1.3543
22 Sep 2017,151.4212,1.3527
25 Sep 2017,150.7916,1.3484
26 Sep 2017,150.6461,1.3417
27 Sep 2017,150.7264,1.3386
28 Sep 2017,151.5677,1.3444
29 Sep 2017,151.0105,1.3416
02 Oct 2017,149.6471,1.3276
03 Oct 2017,149.3639,1.3245
04 Oct 2017,149.6716,1.3277
05 Oct 2017,147.9977,1.3139
06 Oct 2017,147.2812,1.3058
09 Oct 2017,147.9714,1.3132
10 Oct 2017,148.0792,1.3219
11 Oct 2017,148.0729,1.3189
12 Oct 2017,147.843,1.3165
13 Oct 2017,148.9229,1.3305
16 Oct 2017,148.4131,1.3282
17 Oct 2017,147.9405,1.3169
18 Oct 2017,148.7928,1.3171
19 Oct 2017,148.5602,1.3203
20 Oct 2017,149.6142,1.319
23 Oct 2017,149.9003,1.3185
24 Oct 2017,149.491,1.3119
25 Oct 2017,150.6469,1.3253
26 Oct 2017,150.0835,1.3171
27 Oct 2017,149.2932,1.3112
30 Oct 2017,149.4334,1.3195
31 Oct 2017,150.9006,1.328
01 Nov 2017,151.1961,1.3257
02 Nov 2017,148.8053,1.3068
03 Nov 2017,149.3035,1.3067
06 Nov 2017,149.75,1.3121
07 Nov 2017,149.8468,1.3141
08 Nov 2017,148.8684,1.31
09 Nov 2017,149.1385,1.3118
10 Nov 2017,149.809,1.322
13 Nov 2017,148.8343,1.3112
14 Nov 2017,148.8368,1.3118
15 Nov 2017,148.8472,1.3163
16 Nov 2017,148.8509,1.3196
17 Nov 2017,148.2354,1.3207
20 Nov 2017,149.0781,1.3262
21 Nov 2017,148.7978,1.323
22 Nov 2017,148.2781,1.3283
23 Nov 2017,147.9158,1.3297
24 Nov 2017,148.877,1.3351
27 Nov 2017,148.1274,1.334
28 Nov 2017,147.2965,1.3233
29 Nov 2017,150.1071,1.3412
30 Nov 2017,151.4142,1.353
01 Dec 2017,152.1672,1.349
04 Dec 2017,151.9488,1.3479
05 Dec 2017,151.768,1.3457
06 Dec 2017,150.2263,1.3382
07 Dec 2017,151.2633,1.3417
08 Dec 2017,151.8444,1.3376
11 Dec 2017,151.485,1.3362
12 Dec 2017,151.4559,1.3323
13 Dec 2017,151.0687,1.3363
14 Dec 2017,151.1811,1.3424
15 Dec 2017,150.016,1.3317
18 Dec 2017,150.5533,1.3398
19 Dec 2017,150.8304,1.3349
20 Dec 2017,151.89,1.3406
21 Dec 2017,151.5278,1.3354
22 Dec 2017,151.7684,1.3387
27 Dec 2017,151.8107,1.3399
28 Dec 2017,151.6656,1.3436
29 Dec 2017,151.974,1.351
02 Jan 2018,152.2885,1.3579
03 Jan 2018,151.8974,1.3514
04 Jan 2018,152.8395,1.3552
05 Jan 2018,153.5874,1.3563
08 Jan 2018,153.4381,1.3581
09 Jan 2018,152.0751,1.3525
10 Jan 2018,150.69,1.3533
11 Jan 2018,150.7799,1.3535
12 Jan 2018,152.3723,1.3689
15 Jan 2018,152.5259,1.3802
16 Jan 2018,152.4755,1.3775
17 Jan 2018,153.17,1.3834
18 Jan 2018,154.0208,1.3882
19 Jan 2018,153.1672,1.3845
22 Jan 2018,154.7625,1.3969
23 Jan 2018,154.7107,1.402
24 Jan 2018,155.3042,1.4222
25 Jan 2018,155.4627,1.4302
26 Jan 2018,154.0198,1.4181
29 Jan 2018,153.3148,1.4063
30 Jan 2018,153.5809,1.4112
31 Jan 2018,155.2649,1.4221
01 Feb 2018,155.7243,1.4237
02 Feb 2018,155.94,1.4125
05 Feb 2018,154.3302,1.4016
06 Feb 2018,152.0144,1.3908
07 Feb 2018,151.6857,1.3883
08 Feb 2018,152.9937,1.4004
09 Feb 2018,150.0436,1.3806
12 Feb 2018,149.8967,1.3809
13 Feb 2018,149.1791,1.3881
14 Feb 2018,149.1733,1.3961
15 Feb 2018,149.3731,1.4056
16 Feb 2018,148.8802,1.404
19 Feb 2018,149.0501,1.3994
20 Feb 2018,150.0216,1.4005
21 Feb 2018,150.442,1.3979
22 Feb 2018,148.9587,1.3937
23 Feb 2018,148.9728,1.3971
26 Feb 2018,149.0851,1.3941
27 Feb 2018,149.3287,1.3882
28 Feb 2018,147.0739,1.378
01 Mar 2018,146.9467,1.3725
02 Mar 2018,145.2354,1.3769
05 Mar 2018,146.5534,1.3848
06 Mar 2018,147.2014,1.3883
07 Mar 2018,147.2976,1.3896
08 Mar 2018,146.7225,1.383
09 Mar 2018,148.346,1.3868
12 Mar 2018,148.0554,1.3898
13 Mar 2018,149.1434,1.3987
14 Mar 2018,148.0541,1.3945
15 Mar 2018,147.9219,1.3947
16 Mar 2018,147.6561,1.3918
19 Mar 2018,148.4829,1.4029
20 Mar 2018,149.1051,1.4011
21 Mar 2018,149.5072,1.4062
22 Mar 2018,148.5189,1.4099
23 Mar 2018,148.3486,1.415
26 Mar 2018,149.4126,1.4223
27 Mar 2018,149.6152,1.4144
28 Mar 2018,149.7208,1.4098
29 Mar 2018,149.241,1.4033
03 Apr 2018,149.5749,1.4038
04 Apr 2018,150.0898,1.4085
05 Apr 2018,150.4333,1.3999
06 Apr 2018,150.8712,1.4083
09 Apr 2018,151.2509,1.4129
10 Apr 2018,151.892,1.4173
11 Apr 2018,151.6029,1.4207
12 Apr 2018,152.6667,1.4232
13 Apr 2018,153.198,1.4247
16 Apr 2018,153.675,1.4328
17 Apr 2018,153.3317,1.431
18 Apr 2018,152.6419,1.4235
19 Apr 2018,152.6909,1.4221
20 Apr 2018,151.0493,1.4025
23 Apr 2018,151.2878,1.395
24 Apr 2018,152.459,1.3964
25 Apr 2018,152.3235,1.3935
26 Apr 2018,152.418,1.3936
27 Apr 2018,150.4759,1.3795
30 Apr 2018,150.7645,1.3776
01 May 2018,149.2161,1.3596
02 May 2018,149.5618,1.3599
03 May 2018,147.7327,1.3546
04 May 2018,147.4975,1.3517
08 May 2018,147.6571,1.3518
09 May 2018,148.9261,1.3577
10 May 2018,147.6118,1.3467
11 May 2018,148.2563,1.3553
14 May 2018,148.9385,1.3593
15 May 2018,148.8499,1.3495
16 May 2018,148.7445,1.3483
17 May 2018,149.6513,1.3504
18 May 2018,149.1548,1.3475
21 May 2018,149.1527,1.341
22 May 2018,148.9999,1.3421
23 May 2018,146.6843,1.3341
24 May 2018,145.818,1.3374
25 May 2018,145.5039,1.3316
29 May 2018,144.4331,1.3269
30 May 2018,144.578,1.3275
31 May 2018,144.5914,1.3308
01 Jun 2018,146.0411,1.3331
04 Jun 2018,146.1854,1.3332
05 Jun 2018,146.5242,1.3341
06 Jun 2018,147.7617,1.3428
07 Jun 2018,147.6334,1.342
08 Jun 2018,146.5011,1.3395
11 Jun 2018,147.2001,1.3394
12 Jun 2018,147.2726,1.3352
13 Jun 2018,147.5984,1.3367
14 Jun 2018,146.9963,1.3333
15 Jun 2018,146.797,1.3286
18 Jun 2018,146.2601,1.3241
19 Jun 2018,144.6791,1.3173
20 Jun 2018,145.0414,1.3176
21 Jun 2018,145.827,1.3257
22 Jun 2018,145.8593,1.3272
25 Jun 2018,145.5477,1.3269
26 Jun 2018,145.4174,1.3233
27 Jun 2018,145.2481,1.3147
28 Jun 2018,144.5626,1.3098
29 Jun 2018,146.2232,1.3203
02 Jul 2018,145.3483,1.3124
03 Jul 2018,145.7793,1.3176
04 Jul 2018,146.0144,1.3208
05 Jul 2018,146.2067,1.3223
06 Jul 2018,146.6577,1.3277
09 Jul 2018,146.8147,1.326
10 Jul 2018,147.5731,1.3265
11 Jul 2018,147.4635,1.3248
12 Jul 2018,148.6397,1.3223
13 Jul 2018,148.3792,1.3201
16 Jul 2018,148.7032,1.3231
17 Jul 2018,148.4956,1.3161
18 Jul 2018,147.1779,1.305
19 Jul 2018,146.7761,1.3004
20 Jul 2018,146.5328,1.3102
23 Jul 2018,146.0788,1.3113
24 Jul 2018,146.1632,1.3156
25 Jul 2018,145.9155,1.3149
26 Jul 2018,146.0439,1.315
27 Jul 2018,145.6814,1.3128
30 Jul 2018,145.8832,1.3145
31 Jul 2018,146.8317,1.3117
01 Aug 2018,146.9533,1.3122
02 Aug 2018,145.2416,1.3032
03 Aug 2018,144.7192,1.3019
06 Aug 2018,144.2163,1.294
07 Aug 2018,144.1003,1.2954
08 Aug 2018,142.9387,1.2882
09 Aug 2018,142.7558,1.2869
10 Aug 2018,141.4303,1.2776
13 Aug 2018,141.5308,1.2777
14 Aug 2018,141.4053,1.2753
15 Aug 2018,139.9164,1.2669
16 Aug 2018,140.9056,1.2724
17 Aug 2018,140.7243,1.2741
20 Aug 2018,140.9232,1.2759
21 Aug 2018,142.1657,1.2868
22 Aug 2018,142.591,1.291
23 Aug 2018,142.7509,1.2835
24 Aug 2018,143.0195,1.2858
28 Aug 2018,143.1928,1.2884
29 Aug 2018,145.1598,1.2999
30 Aug 2018,144.8255,1.3004
31 Aug 2018,144.0775,1.2994
03 Sep 2018,143.0493,1.2885
04 Sep 2018,142.8715,1.2832
05 Sep 2018,144.5854,1.2958
06 Sep 2018,143.5822,1.2947
07 Sep 2018,143.9374,1.2951
10 Sep 2018,144.6671,1.3019
11 Sep 2018,144.8999,1.2999
12 Sep 2018,144.8716,1.3021
13 Sep 2018,146.419,1.3093
14 Sep 2018,146.5595,1.3074
17 Sep 2018,147.2254,1.3151
18 Sep 2018,147.757,1.3155
19 Sep 2018,147.7364,1.3152
20 Sep 2018,149.1035,1.3256
21 Sep 2018,147.4161,1.3099
24 Sep 2018,147.8663,1.3139
25 Sep 2018,148.5708,1.3163
26 Sep 2018,149.0432,1.3185
27 Sep 2018,148.5125,1.3116
28 Sep 2018,148.1458,1.3041
01 Oct 2018,148.625,1.3043
02 Oct 2018,147.5339,1.2978
03 Oct 2018,148.4131,1.3005
04 Oct 2018,148.0918,1.3027
05 Oct 2018,148.6826,1.3071
08 Oct 2018,147.8461,1.3071
09 Oct 2018,148.1151,1.3089
10 Oct 2018,148.7904,1.32
11 Oct 2018,148.2955,1.321
12 Oct 2018,147.5407,1.3158
15 Oct 2018,146.9105,1.3144
16 Oct 2018,148.2426,1.321
17 Oct 2018,147.2171,1.3135
18 Oct 2018,147.0618,1.3071
19 Oct 2018,146.7675,1.3046
22 Oct 2018,146.4505,1.2974
23 Oct 2018,145.4636,1.2975
24 Oct 2018,145.2891,1.291
25 Oct 2018,144.2072,1.2815
26 Oct 2018,142.8388,1.2821
29 Oct 2018,144.0547,1.2806
30 Oct 2018,143.5548,1.2731
31 Oct 2018,144.2366,1.2779
01 Nov 2018,146.3208,1.2974
02 Nov 2018,146.6341,1.2965
05 Nov 2018,147.3768,1.3018
06 Nov 2018,148.301,1.308
07 Nov 2018,148.8852,1.3135
08 Nov 2018,149.3966,1.3128
09 Nov 2018,148.1658,1.3029
12 Nov 2018,146.3765,1.2866
13 Nov 2018,148.0618,1.2997
14 Nov 2018,148.1286,1.3004
15 Nov 2018,144.7562,1.2782
16 Nov 2018,144.8866,1.284
19 Nov 2018,144.8229,1.2864
20 Nov 2018,144.4383,1.2823
21 Nov 2018,144.4336,1.2784
22 Nov 2018,145.394,1.2869
23 Nov 2018,144.3682,1.2802
26 Nov 2018,145.7034,1.2826
27 Nov 2018,144.9571,1.2739
28 Nov 2018,145.4097,1.2753
29 Nov 2018,144.7747,1.2778
30 Nov 2018,144.8643,1.276
03 Dec 2018,144.6923,1.2737
04 Dec 2018,143.8215,1.2727
05 Dec 2018,144.1177,1.2738
06 Dec 2018,143.5417,1.2778
07 Dec 2018,143.8067,1.2759
10 Dec 2018,141.6443,1.2536
11 Dec 2018,142.0061,1.2527
12 Dec 2018,143.3605,1.2661
13 Dec 2018,143.3682,1.2616
14 Dec 2018,142.4543,1.2561
17 Dec 2018,142.493,1.261
18 Dec 2018,142.2616,1.2632
19 Dec 2018,141.9682,1.2643
20 Dec 2018,141.1315,1.2636
21 Dec 2018,140.9508,1.2676
24 Dec 2018,140.5177,1.2649
27 Dec 2018,139.9674,1.2637
28 Dec 2018,140.0882,1.2688
31 Dec 2018,140.3952,1.2769
02 Jan 2019,137.818,1.2608
03 Jan 2019,135.5238,1.2601
04 Jan 2019,137.5846,1.2724
07 Jan 2019,138.4996,1.2772
08 Jan 2019,138.2714,1.2731
09 Jan 2019,137.8665,1.2743
10 Jan 2019,138.2816,1.2779
11 Jan 2019,138.9728,1.2818
14 Jan 2019,139.8757,1.2912
15 Jan 2019,139.0013,1.281
16 Jan 2019,140.0048,1.2861
17 Jan 2019,140.7339,1.2909
18 Jan 2019,141.5659,1.2906
21 Jan 2019,141.355,1.2895
22 Jan 2019,141.8014,1.2957
23 Jan 2019,143.2666,1.3067
24 Jan 2019,142.9142,1.3042
25 Jan 2019,144.4288,1.3167
28 Jan 2019,143.7688,1.3156
29 Jan 2019,143.7712,1.3149
30 Jan 2019,143.2691,1.3072
31 Jan 2019,143.1464,1.3152
01 Feb 2019,143.1981,1.3093
04 Feb 2019,144.0004,1.3085
05 Feb 2019,142.2235,1.294
06 Feb 2019,142.3597,1.2963
07 Feb 2019,142.4006,1.2975
08 Feb 2019,141.9479,1.2942
11 Feb 2019,142.0406,1.2866
12 Feb 2019,142.3829,1.2883
13 Feb 2019,142.7913,1.2878
14 Feb 2019,141.4729,1.2781
15 Feb 2019,142.0107,1.2847
18 Feb 2019,142.9837,1.2928
19 Feb 2019,144.0707,1.3031
20 Feb 2019,144.6898,1.3061
21 Feb 2019,144.6326,1.307
22 Feb 2019,144.6304,1.3058
25 Feb 2019,144.8738,1.3067
26 Feb 2019,146.6065,1.324
27 Feb 2019,147.8962,1.3336
28 Feb 2019,148.0423,1.33
01 Mar 2019,148.1892,1.3243
04 Mar 2019,147.3268,1.3173
05 Mar 2019,146.7325,1.3114
06 Mar 2019,146.9118,1.315
07 Mar 2019,146.2454,1.3115
08 Mar 2019,144.5376,1.3005
11 Mar 2019,145.6426,1.3095
12 Mar 2019,145.8875,1.3097
13 Mar 2019,147.135,1.3228
14 Mar 2019,148.3865,1.3282
15 Mar 2019,148.1671,1.3279
18 Mar 2019,147.284,1.322
19 Mar 2019,147.7477,1.3264
20 Mar 2019,146.9721,1.3192
21 Mar 2019,144.9273,1.3073
22 Mar 2019,145.1159,1.322
25 Mar 2019,145.299,1.3197
26 Mar 2019,146.0522,1.3215
27 Mar 2019,145.6265,1.3192
28 Mar 2019,144.714,1.3088
29 Mar 2019,144.2291,1.303
01 Apr 2019,146.1279,1.3141
02 Apr 2019,145.0481,1.3031
03 Apr 2019,146.6894,1.3156
04 Apr 2019,145.9867,1.3083
05 Apr 2019,145.3961,1.3012
08 Apr 2019,145.3808,1.3048
09 Apr 2019,144.9626,1.3045
10 Apr 2019,145.227,1.309
11 Apr 2019,145.8939,1.3087
12 Apr 2019,146.7274,1.3103
15 Apr 2019,146.9123,1.3116
16 Apr 2019,146.1395,1.3054
