date,year,component_id,component_label,country,value,net_mass
2020-07-01,2020,D7EO,Photographic and optical equipment,Japan,1077315.0,1381.0
2020-07-01,2020,D7EO,Photographic and optical equipment,South Korea,1224347.0,11336.0
2020-07-01,2020,D7EO,Photographic and optical equipment,Taiwan,1189122.0,11021.0
2020-08-01,2020,D7EO,Photographic and optical equipment,China,18534902.0,558658.0
2020-08-01,2020,D7EO,Photographic and optical equipment,Hong Kong,8633110.0,148360.0
2020-08-01,2020,D7EO,Photographic and optical equipment,Japan,1236580.0,1790.0
2020-08-01,2020,D7EO,Photographic and optical equipment,South Korea,910415.0,17504.0
2020-08-01,2020,D7EO,Photographic and optical equipment,Taiwan,965809.0,7902.0
2020-09-01,2020,D7EO,Photographic and optical equipment,China,22520846.0,862538.0
2020-09-01,2020,D7EO,Photographic and optical equipment,Hong Kong,10758820.0,166467.0
2020-09-01,2020,D7EO,Photographic and optical equipment,Japan,1457345.0,2581.0
2020-09-01,2020,D7EO,Photographic and optical equipment,South Korea,1340845.0,21234.0
2020-09-01,2020,D7EO,Photographic and optical equipment,Taiwan,1393345.0,14781.0
2020-10-01,2020,D7EO,Photographic and optical equipment,China,26300708.0,828159.0
2020-10-01,2020,D7EO,Photographic and optical equipment,Hong Kong,16997863.0,239146.0
2020-10-01,2020,D7EO,Photographic and optical equipment,Japan,1478401.0,1815.0
2020-10-01,2020,D7EO,Photographic and optical equipment,South Korea,1341901.0,16666.0
2020-10-01,2020,D7EO,Photographic and optical equipment,Taiwan,1324158.0,10301.0
2020-11-01,2020,D7EO,Photographic and optical equipment,China,30119389.0,1080012.0
2020-11-01,2020,D7EO,Photographic and optical equipment,Hong Kong,19727178.0,303769.0
2020-11-01,2020,D7EO,Photographic and optical equipment,Japan,1132392.0,3771.0
2020-11-01,2020,D7EO,Photographic and optical equipment,South Korea,941497.0,10997.0
2020-11-01,2020,D7EO,Photographic and optical equipment,Taiwan,876299.0,12563.0
2020-12-01,2020,D7EO,Photographic and optical equipment,China,24227272.0,731370.0
2020-12-01,2020,D7EO,Photographic and optical equipment,Hong Kong,12359636.0,171084.0
2020-12-01,2020,D7EO,Photographic and optical equipment,Japan,1689377.0,15697.0
2020-12-01,2020,D7EO,Photographic and optical equipment,South Korea,1838641.0,19712.0
2020-12-01,2020,D7EO,Photographic and optical equipment,Taiwan,988222.0,9177.0
2021-01-01,2021,D7EO,Photographic and optical equipment,China,16040021.0,688741.0
2021-01-01,2021,D7EO,Photographic and optical equipment,Hong Kong,11235971.0,155587.0
2021-01-01,2021,D7EO,Photographic and optical equipment,Japan,828079.0,899.0
2021-01-01,2021,D7EO,Photographic and optical equipment,South Korea,979540.0,10745.0
2021-01-01,2021,D7EO,Photographic and optical equipment,Taiwan,630288.0,7140.0
2021-02-01,2021,D7EO,Photographic and optical equipment,China,22856395.0,722243.0
2021-02-01,2021,D7EO,Photographic and optical equipment,Hong Kong,7505868.0,128239.0
2021-02-01,2021,D7EO,Photographic and optical equipment,Japan,879790.0,1362.0
2021-02-01,2021,D7EO,Photographic and optical equipment,South Korea,761154.0,7472.0
2021-02-01,2021,D7EO,Photographic and optical equipment,Taiwan,827056.0,7359.0
2021-03-01,2021,D7EO,Photographic and optical equipment,China,23336384.0,743165.0
2021-03-01,2021,D7EO,Photographic and optical equipment,Hong Kong,9504004.0,124974.0
2021-03-01,2021,D7EO,Photographic and optical equipment,Japan,2439751.0,2462.0
2021-03-01,2021,D7EO,Photographic and optical equipment,South Korea,1540314.0,13435.0
2021-03-01,2021,D7EO,Photographic and optical equipment,Taiwan,1263068.0,15326.0
2021-04-01,2021,D7EO,Photographic and optical equipment,China,25812100.0,763532.0
2021-04-01,2021,D7EO,Photographic and optical equipment,Hong Kong,10192491.0,121507.0
2021-04-01,2021,D7EO,Photographic and optical equipment,Japan,1407017.0,3229.0
2021-04-01,2021,D7EO,Photographic and optical equipment,South Korea,1365516.0,17265.0
2021-04-01,2021,D7EO,Photographic and optical equipment,Taiwan,1149156.0,8869.0
2021-05-01,2021,D7EO,Photographic and optical equipment,China,22952240.0,749589.0
2021-05-01,2021,D7EO,Photographic and optical equipment,Hong Kong,10316602.0,153528.0
2021-05-01,2021,D7EO,Photographic and optical equipment,Japan,1708935.0,3667.0
2021-05-01,2021,D7EO,Photographic and optical equipment,South Korea,1720463.0,55201.0
2021-05-01,2021,D7EO,Photographic and optical equipment,Taiwan,1396933.0,16083.0
2021-06-01,2021,D7EO,Photographic and optical equipment,China,25786314.0,693982.0
2021-06-01,2021,D7EO,Photographic and optical equipment,Hong Kong,8666003.0,138784.0
2021-06-01,2021,D7EO,Photographic and optical equipment,Japan,3147431.0,6098.0
2021-06-01,2021,D7EO,Photographic and optical equipment,South Korea,1549670.0,17661.0
2021-06-01,2021,D7EO,Photographic and optical equipment,Taiwan,1138574.0,8470.0
2021-07-01,2021,D7EO,Photographic and optical equipment,China,26346984.0,741354.0
2021-07-01,2021,D7EO,Photographic and optical equipment,Hong Kong,6637525.0,83350.0
2021-07-01,2021,D7EO,Photographic and optical equipment,Japan,1931273.0,3592.0
2021-07-01,2021,D7EO,Photographic and optical equipment,South Korea,1405758.0,20470.0
2021-07-01,2021,D7EO,Photographic and optical equipment,Taiwan,1451642.0,16664.0
2021-08-01,2021,D7EO,Photographic and optical equipment,China,23425443.0,589223.0
2021-08-01,2021,D7EO,Photographic and optical equipment,Hong Kong,8963686.0,132838.0
2021-08-01,2021,D7EO,Photographic and optical equipment,Japan,1843350.0,2582.0
2021-08-01,2021,D7EO,Photographic and optical equipment,South Korea,927934.0,15634.0
2021-08-01,2021,D7EO,Photographic and optical equipment,Taiwan,1728623.0,12300.0
2021-09-01,2021,D7EO,Photographic and optical equipment,China,25957759.0,623021.0
2021-09-01,2021,D7EO,Photographic and optical equipment,Hong Kong,8293579.0,100715.0
2021-09-01,2021,D7EO,Photographic and optical equipment,Japan,2759376.0,5572.0
2021-09-01,2021,D7EO,Photographic and optical equipment,South Korea,1200363.0,12609.0
2021-09-01,2021,D7EO,Photographic and optical equipment,Taiwan,1445202.0,12991.0
2021-10-01,2021,D7EO,Photographic and optical equipment,China,24556880.0,590662.0
2021-10-01,2021,D7EO,Photographic and optical equipment,Hong Kong,7645906.0,101028.0
2021-10-01,2021,D7EO,Photographic and optical equipment,Japan,2238041.0,4214.0
2021-10-01,2021,D7EO,Photographic and optical equipment,South Korea,891834.0,9458.0
2021-10-01,2021,D7EO,Photographic and optical equipment,Taiwan,1093072.0,10038.0
2021-11-01,2021,D7EO,Photographic and optical equipment,China,30753242.0,672114.0
2021-11-01,2021,D7EO,Photographic and optical equipment,Hong Kong,7470163.0,86109.0
2021-11-01,2021,D7EO,Photographic and optical equipment,Japan,2384052.0,5238.0
2021-11-01,2021,D7EO,Photographic and optical equipment,South Korea,1703948.0,15073.0
2021-11-01,2021,D7EO,Photographic and optical equipment,Taiwan,1830638.0,15552.0
2021-12-01,2021,D7EO,Photographic and optical equipment,China,29427765.0,673560.0
2021-12-01,2021,D7EO,Photographic and optical equipment,Hong Kong,5554009.0,74106.0
2021-12-01,2021,D7EO,Photographic and optical equipment,Japan,1560088.0,2025.0
2021-12-01,2021,D7EO,Photographic and optical equipment,South Korea,1250215.0,11498.0
2021-12-01,2021,D7EO,Photographic and optical equipment,Taiwan,1310073.0,14123.0
2022-01-01,2022,D7EO,Photographic and optical equipment,China,22398154.0,872453.0
2022-01-01,2022,D7EO,Photographic and optical equipment,Hong Kong,4954005.0,69448.0
2022-01-01,2022,D7EO,Photographic and optical equipment,Japan,2633514.0,4343.0
2022-01-01,2022,D7EO,Photographic and optical equipment,South Korea,1038782.0,8698.0
2022-01-01,2022,D7EO,Photographic and optical equipment,Taiwan,997295.0,8326.0
2022-02-01,2022,D7EO,Photographic and optical equipment,China,16115871.0,502125.0
2022-02-01,2022,D7EO,Photographic and optical equipment,Hong Kong,2674001.0,46178.0
2022-02-01,2022,D7EO,Photographic and optical equipment,Japan,2003815.0,4127.0
2022-02-01,2022,D7EO,Photographic and optical equipment,South Korea,2359518.0,28373.0
2022-02-01,2022,D7EO,Photographic and optical equipment,Taiwan,1254489.0,21069.0
2022-03-01,2022,D7EO,Photographic and optical equipment,China,21630297.0,611504.0
2022-03-01,2022,D7EO,Photographic and optical equipment,Hong Kong,3619252.0,53656.0
2022-03-01,2022,D7EO,Photographic and optical equipment,Japan,2055248.0,3713.0
2022-03-01,2022,D7EO,Photographic and optical equipment,South Korea,931824.0,16607.0
2022-03-01,2022,D7EO,Photographic and optical equipment,Taiwan,946826.0,7660.0
2022-04-01,2022,D7EO,Photographic and optical equipment,China,18708642.0,442648.0
2022-04-01,2022,D7EO,Photographic and optical equipment,Hong Kong,5011745.0,68074.0
2022-04-01,2022,D7EO,Photographic and optical equipment,Japan,1440865.0,2081.0
2022-04-01,2022,D7EO,Photographic and optical equipment,South Korea,1543107.0,13874.0
2022-04-01,2022,D7EO,Photographic and optical equipment,Taiwan,1028521.0,7579.0
2022-05-01,2022,D7EO,Photographic and optical equipment,China,22098643.0,506168.0
2022-05-01,2022,D7EO,Photographic and optical equipment,Hong Kong,4945831.0,75504.0
2022-05-01,2022,D7EO,Photographic and optical equipment,Japan,5251652.0,6078.0
2022-05-01,2022,D7EO,Photographic and optical equipment,South Korea,1222995.0,10378.0
2022-05-01,2022,D7EO,Photographic and optical equipment,Taiwan,1176782.0,11734.0
2022-06-01,2022,D7EO,Photographic and optical equipment,China,30219224.0,984087.0
2022-06-01,2022,D7EO,Photographic and optical equipment,Hong Kong,6939466.0,77697.0
2022-06-01,2022,D7EO,Photographic and optical equipment,Japan,2253106.0,3007.0
2022-06-01,2022,D7EO,Photographic and optical equipment,South Korea,815514.0,7759.0
2022-06-01,2022,D7EO,Photographic and optical equipment,Taiwan,952895.0,11849.0
2022-07-01,2022,D7EO,Photographic and optical equipment,China,26582275.0,556648.0
2022-07-01,2022,D7EO,Photographic and optical equipment,Hong Kong,5760750.0,52654.0
2022-07-01,2022,D7EO,Photographic and optical equipment,Japan,1953107.0,3221.0
2022-07-01,2022,D7EO,Photographic and optical equipment,South Korea,886639.0,7029.0
2022-07-01,2022,D7EO,Photographic and optical equipment,Taiwan,952895.0,8161.0
2022-08-01,2022,D7EO,Photographic and optical equipment,China,28704305.0,675622.0
2022-08-01,2022,D7EO,Photographic and optical equipment,Hong Kong,5905943.0,62097.0
2022-08-01,2022,D7EO,Photographic and optical equipment,Japan,910799.0,1341.0
2022-08-01,2022,D7EO,Photographic and optical equipment,South Korea,646839.0,7287.0
2022-08-01,2022,D7EO,Photographic and optical equipment,Taiwan,1013051.0,9230.0
2022-09-01,2022,D7EO,Photographic and optical equipment,China,21257888.0,477618.0
2022-09-01,2022,D7EO,Photographic and optical equipment,Hong Kong,6043652.0,68030.0
2022-09-01,2022,D7EO,Photographic and optical equipment,Japan,1815630.0,3749.0
2022-09-01,2022,D7EO,Photographic and optical equipment,South Korea,528265.0,5225.0
2022-09-01,2022,D7EO,Photographic and optical equipment,Taiwan,1343603.0,10180.0
2022-10-01,2022,D7EO,Photographic and optical equipment,China,27633306.0,592982.0
2022-10-01,2022,D7EO,Photographic and optical equipment,Hong Kong,5017824.0,41632.0
2022-10-01,2022,D7EO,Photographic and optical equipment,Japan,1843185.0,2620.0
2022-10-01,2022,D7EO,Photographic and optical equipment,South Korea,1399972.0,18363.0
2022-10-01,2022,D7EO,Photographic and optical equipment,Taiwan,1106857.0,11481.0
2022-11-01,2022,D7EO,Photographic and optical equipment,China,34349327.0,717747.0
2022-11-01,2022,D7EO,Photographic and optical equipment,Hong Kong,3785979.0,32711.0
2022-11-01,2022,D7EO,Photographic and optical equipment,Japan,2343690.0,96089.0
2022-11-01,2022,D7EO,Photographic and optical equipment,South Korea,1205426.0,15269.0
2022-11-01,2022,D7EO,Photographic and optical equipment,Taiwan,2216062.0,22199.0
2022-12-01,2022,D7EO,Photographic and optical equipment,China,23859210.0,457334.0
2022-12-01,2022,D7EO,Photographic and optical equipment,Hong Kong,3925723.0,27558.0
2022-12-01,2022,D7EO,Photographic and optical equipment,Japan,4065238.0,5922.0
2022-12-01,2022,D7EO,Photographic and optical equipment,South Korea,1722470.0,11942.0
2022-12-01,2022,D7EO,Photographic and optical equipment,Taiwan,1763893.0,16469.0
2023-01-01,2023,D7EO,Photographic and optical equipment,China,19282867.0,446190.0
2023-01-01,2023,D7EO,Photographic and optical equipment,Hong Kong,5065530.0,38920.0
2023-01-01,2023,D7EO,Photographic and optical equipment,Japan,1533708.0,2267.0
2023-01-01,2023,D7EO,Photographic and optical equipment,South Korea,991504.0,7685.0
2023-01-01,2023,D7EO,Photographic and optical equipment,Taiwan,973711.0,7612.0
2023-02-01,2023,D7EO,Photographic and optical equipment,China,18871384.0,432276.0
2023-02-01,2023,D7EO,Photographic and optical equipment,Hong Kong,2509887.0,27857.0
2023-02-01,2023,D7EO,Photographic and optical equipment,Japan,2459277.0,4056.0
2023-02-01,2023,D7EO,Photographic and optical equipment,South Korea,805648.0,4308.0
2023-02-01,2023,D7EO,Photographic and optical equipment,Taiwan,933824.0,11802.0
2023-03-01,2023,D7EO,Photographic and optical equipment,China,17487471.0,281753.0
2023-03-01,2023,D7EO,Photographic and optical equipment,Hong Kong,5089206.0,39369.0
2023-03-01,2023,D7EO,Photographic and optical equipment,Japan,3113991.0,5028.0
2023-03-01,2023,D7EO,Photographic and optical equipment,South Korea,1164168.0,12122.0
2023-03-01,2023,D7EO,Photographic and optical equipment,Taiwan,1058328.0,9466.0
2023-04-01,2023,D7EO,Photographic and optical equipment,China,17685991.0,377516.0
2023-04-01,2023,D7EO,Photographic and optical equipment,Hong Kong,2730796.0,20630.0
2023-04-01,2023,D7EO,Photographic and optical equipment,Japan,3707863.0,5406.0
2023-04-01,2023,D7EO,Photographic and optical equipment,South Korea,2013349.0,17694.0
2023-04-01,2023,D7EO,Photographic and optical equipment,Taiwan,1258731.0,11286.0
2023-05-01,2023,D7EO,Photographic and optical equipment,China,23144835.0,486956.0
2023-05-01,2023,D7EO,Photographic and optical equipment,Hong Kong,4237404.0,33663.0
2023-05-01,2023,D7EO,Photographic and optical equipment,Japan,2167033.0,3636.0
2023-05-01,2023,D7EO,Photographic and optical equipment,South Korea,1289000.0,9199.0
2023-05-01,2023,D7EO,Photographic and optical equipment,Taiwan,866847.0,6103.0
2023-06-01,2023,D7EO,Photographic and optical equipment,China,22499978.0,459658.0
2023-06-01,2023,D7EO,Photographic and optical equipment,Hong Kong,4116659.0,29927.0
2023-06-01,2023,D7EO,Photographic and optical equipment,Japan,2392950.0,2776.0
2023-06-01,2023,D7EO,Photographic and optical equipment,South Korea,1458570.0,10784.0
2023-06-01,2023,D7EO,Photographic and optical equipment,Taiwan,563445.0,4342.0
2023-07-01,2023,D7EO,Photographic and optical equipment,China,24375519.0,494152.0
2023-07-01,2023,D7EO,Photographic and optical equipment,Hong Kong,4969688.0,31074.0
2023-07-01,2023,D7EO,Photographic and optical equipment,Japan,2790719.0,4608.0
2023-07-01,2023,D7EO,Photographic and optical equipment,South Korea,1237840.0,11755.0
2023-07-01,2023,D7EO,Photographic and optical equipment,Taiwan,925165.0,11010.0
2023-08-01,2023,D7EO,Photographic and optical equipment,China,25928716.0,544349.0
2023-08-01,2023,D7EO,Photographic and optical equipment,Hong Kong,4625704.0,42637.0
2023-08-01,2023,D7EO,Photographic and optical equipment,Japan,1901993.0,2275.0
2023-08-01,2023,D7EO,Photographic and optical equipment,South Korea,823728.0,11182.0
2023-08-01,2023,D7EO,Photographic and optical equipment,Taiwan,1348901.0,9747.0
2023-09-01,2023,D7EO,Photographic and optical equipment,China,21586169.0,498936.0
2023-09-01,2023,D7EO,Photographic and optical equipment,Hong Kong,4690983.0,35405.0
2023-09-01,2023,D7EO,Photographic and optical equipment,Japan,3085668.0,4553.0
2023-09-01,2023,D7EO,Photographic and optical equipment,South Korea,1203757.0,11669.0
2023-09-01,2023,D7EO,Photographic and optical equipment,Taiwan,1236068.0,12111.0
2023-10-01,2023,D7EO,Photographic and optical equipment,China,27109686.0,639149.0
2023-10-01,2023,D7EO,Photographic and optical equipment,Hong Kong,4383207.0,37418.0
2023-10-01,2023,D7EO,Photographic and optical equipment,Japan,2346041.0,3583.0
2023-10-01,2023,D7EO,Photographic and optical equipment,South Korea,2266752.0,26901.0
2023-10-01,2023,D7EO,Photographic and optical equipment,Taiwan,759113.0,4870.0
2023-11-01,2023,D7EO,Photographic and optical equipment,China,28912351.0,642336.0
2023-11-01,2023,D7EO,Photographic and optical equipment,Hong Kong,3918697.0,30125.0
2023-11-01,2023,D7EO,Photographic and optical equipment,Japan,4393188.0,6887.0
2023-11-01,2023,D7EO,Photographic and optical equipment,South Korea,1198890.0,18893.0
2023-11-01,2023,D7EO,Photographic and optical equipment,Taiwan,615790.0,10886.0
2023-12-01,2023,D7EO,Photographic and optical equipment,China,20019788.0,443654.0
2023-12-01,2023,D7EO,Photographic and optical equipment,Hong Kong,2916048.0,18802.0
2023-12-01,2023,D7EO,Photographic and optical equipment,Japan,1301915.0,1909.0
2023-12-01,2023,D7EO,Photographic and optical equipment,South Korea,1379555.0,16285.0
2023-12-01,2023,D7EO,Photographic and optical equipment,Taiwan,943506.0,7551.0
2024-01-01,2024,D7EO,Photographic and optical equipment,China,18596813.0,451105.0
2024-01-01,2024,D7EO,Photographic and optical equipment,Hong Kong,4124842.0,24481.0
2024-01-01,2024,D7EO,Photographic and optical equipment,Japan,2254333.0,3065.0
2024-01-01,2024,D7EO,Photographic and optical equipment,South Korea,1171251.0,16324.0
2024-01-01,2024,D7EO,Photographic and optical equipment,Taiwan,691684.0,5434.0
2024-02-01,2024,D7EO,Photographic and optical equipment,China,21609487.0,484187.0
