target,candidate,horizon,window,model,origin,target_date,prediction,train_n
ex_games_12m_pct,jp_epi_electronics_gbp_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-1.8497395632734719,60
ex_games_12m_pct,jp_epi_electronics_gbp_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-1.2985869800434477,60
ex_games_12m_pct,jp_epi_electronics_gbp_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,0.6606089295587763,60
ex_games_12m_pct,jp_ppi_electronic_components_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-1.4180137530915915,60
ex_games_12m_pct,jp_ppi_electronic_components_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.9499773074353423,60
ex_games_12m_pct,jp_ppi_electronic_components_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.934606612942286,60
ex_games_12m_pct,jp_ppi_electronic_components_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.755634842109954,60
ex_games_12m_pct,jp_ppi_electronic_components_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.3186519566726653,60
ex_games_12m_pct,jp_ppi_electronic_components_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-0.2664322469340493,60
ex_games_12m_pct,jp_ppi_electronic_components_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-1.8497395632734719,60
ex_games_12m_pct,jp_ppi_electronic_components_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-1.2985869800434477,60
ex_games_12m_pct,jp_ppi_electronic_components_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-1.2492249137692766,60
ex_games_12m_pct,jp_ppi_information_communications_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-1.4180137530915915,60
ex_games_12m_pct,jp_ppi_information_communications_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.9499773074353423,60
ex_games_12m_pct,jp_ppi_information_communications_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,0.16600085684934573,60
ex_games_12m_pct,jp_ppi_information_communications_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.755634842109954,60
ex_games_12m_pct,jp_ppi_information_communications_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.3186519566726653,60
ex_games_12m_pct,jp_ppi_information_communications_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,0.95561460126024,60
ex_games_12m_pct,jp_ppi_information_communications_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-1.8497395632734719,60
ex_games_12m_pct,jp_ppi_information_communications_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-1.2985869800434477,60
ex_games_12m_pct,jp_ppi_information_communications_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,1.8536931872118767,60
ex_games_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-1.3889355952881857,60
ex_games_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-1.663269462633305,60
ex_games_12m_pct,kr_epi_tech_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.5852920409373499,60
ex_games_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.7563339134104854,60
ex_games_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-2.0442634192290097,60
ex_games_12m_pct,kr_epi_tech_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-0.2030065766175404,60
ex_games_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-1.7598259896318038,60
ex_games_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-4.746756476159554,60
ex_games_12m_pct,kr_epi_tech_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-1.1463536745313871,60
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-1.3889355952881857,60
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-1.663269462633305,60
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.7270415281410487,60
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.7563339134104854,60
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-2.0442634192290097,60
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-0.46822128597554036,60
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-1.7598259896318038,60
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-4.746756476159554,60
ex_games_12m_pct,kr_epi_tech_gbp_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-1.6209992241669227,60
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-1.4180137530915915,60
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-1.6491173000515689,60
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-1.7136133406986556,60
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.755634842109954,60
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-1.0433983592443044,60
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-1.1977304540101883,60
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-1.8497395632734719,60
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-2.319836246510411,60
ex_games_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-2.3847010195663363,60
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-1.4180137530915915,60
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-1.6491173000515689,60
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-2.0590130843562875,60
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.755634842109954,60
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-1.0433983592443044,60
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-1.57056813774757,60
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-1.8497395632734719,60
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-2.319836246510411,60
ex_games_12m_pct,tw_epi_integrated_circuits_usd_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-3.3239918678153497,60
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-1.4180137530915915,60
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-1.6491173000515689,60
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-1.675502604501977,60
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.755634842109954,60
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-1.0433983592443044,60
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-1.0943087061803687,60
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-1.8497395632734719,60
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-2.319836246510411,60
ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-2.333175218864457,60
ex_games_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-1.4180137530915915,60
ex_games_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.6249526115966879,60
ex_games_12m_pct,hk_ppi_tech_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-4.2369988777262435,60
ex_games_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.755634842109954,60
ex_games_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.9456679854137251,60
ex_games_12m_pct,hk_ppi_tech_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-3.819399429130037,60
ex_games_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-1.8497395632734719,60
ex_games_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-0.5029085659781631,60
ex_games_12m_pct,hk_ppi_tech_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-3.1250235475914607,60
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,1,rolling_60_ar2,m0_ar,2026-06-01,2026-07-01,-1.4180137530915915,60
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,1,rolling_60_ar2,m1_controls,2026-06-01,2026-07-01,-0.6249526115966879,60
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,1,rolling_60_ar2,m2_tech,2026-06-01,2026-07-01,-0.766311376569085,60
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,2,rolling_60_ar2,m0_ar,2026-06-01,2026-08-01,-0.755634842109954,60
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,2,rolling_60_ar2,m1_controls,2026-06-01,2026-08-01,-0.9456679854137251,60
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,2,rolling_60_ar2,m2_tech,2026-06-01,2026-08-01,-1.6761213687488246,60
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,3,rolling_60_ar2,m0_ar,2026-06-01,2026-09-01,-1.8497395632734719,60
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,3,rolling_60_ar2,m1_controls,2026-06-01,2026-09-01,-0.5029085659781631,60
ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,3,rolling_60_ar2,m2_tech,2026-06-01,2026-09-01,-2.2168087315034306,60
headline_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,m0_ar,2025-12-01,2026-01-01,-2.290099269773548,57
headline_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,m1_controls,2025-12-01,2026-01-01,-2.3030196444109037,57
headline_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,m2_tech,2025-12-01,2026-01-01,-2.4875853984537595,57
headline_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,m0_ar,2025-12-01,2026-02-01,-2.227198348660578,56
headline_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,m1_controls,2025-12-01,2026-02-01,-2.2389255237899897,56
headline_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,m2_tech,2025-12-01,2026-02-01,-2.5627281299547744,56
headline_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,m0_ar,2025-12-01,2026-03-01,-2.014090010769209,55
headline_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,m1_controls,2025-12-01,2026-03-01,-2.0644272385341065,55
headline_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,m2_tech,2025-12-01,2026-03-01,-2.5551527848850184,55
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar1_min36,m0_ar,2025-12-01,2026-01-01,-2.290099269773548,57
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar1_min36,m1_controls,2025-12-01,2026-01-01,-2.3030196444109037,57
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar1_min36,m2_tech,2025-12-01,2026-01-01,-2.5564258894222625,57
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar1_min36,m0_ar,2025-12-01,2026-02-01,-2.227198348660578,56
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar1_min36,m1_controls,2025-12-01,2026-02-01,-2.2389255237899897,56
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar1_min36,m2_tech,2025-12-01,2026-02-01,-2.520391503089683,56
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar1_min36,m0_ar,2025-12-01,2026-03-01,-2.014090010769209,55
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar1_min36,m1_controls,2025-12-01,2026-03-01,-2.0644272385341065,55
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar1_min36,m2_tech,2025-12-01,2026-03-01,-2.445447304680419,55
ex_games_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,m0_ar,2025-12-01,2026-01-01,-3.1520113508262395,57
ex_games_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,m1_controls,2025-12-01,2026-01-01,-3.1963623043462936,57
ex_games_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar1_min36,m2_tech,2025-12-01,2026-01-01,-3.288673626647526,57
ex_games_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,m0_ar,2025-12-01,2026-02-01,-3.134440209289365,56
ex_games_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,m1_controls,2025-12-01,2026-02-01,-3.2082603100936415,56
ex_games_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar1_min36,m2_tech,2025-12-01,2026-02-01,-3.320543291982668,56
ex_games_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,m0_ar,2025-12-01,2026-03-01,-2.875680196011381,55
ex_games_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,m1_controls,2025-12-01,2026-03-01,-2.978742586656315,55
ex_games_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar1_min36,m2_tech,2025-12-01,2026-03-01,-3.1504396018191354,55
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar1_min36,m0_ar,2025-12-01,2026-01-01,-3.1520113508262395,57
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar1_min36,m1_controls,2025-12-01,2026-01-01,-3.1963623043462936,57
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar1_min36,m2_tech,2025-12-01,2026-01-01,-3.2182072010422873,57
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar1_min36,m0_ar,2025-12-01,2026-02-01,-3.134440209289365,56
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar1_min36,m1_controls,2025-12-01,2026-02-01,-3.2082603100936415,56
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar1_min36,m2_tech,2025-12-01,2026-02-01,-3.1857093099836744,56
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar1_min36,m0_ar,2025-12-01,2026-03-01,-2.875680196011381,55
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar1_min36,m1_controls,2025-12-01,2026-03-01,-2.978742586656315,55
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar1_min36,m2_tech,2025-12-01,2026-03-01,-3.0212296764968407,55
headline_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,m0_ar,2025-12-01,2026-01-01,-2.0604014094203764,57
headline_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,m1_controls,2025-12-01,2026-01-01,-2.129076247774834,57
headline_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,m2_tech,2025-12-01,2026-01-01,-2.2950630669641527,57
headline_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,m0_ar,2025-12-01,2026-02-01,-2.0830812432362302,56
headline_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,m1_controls,2025-12-01,2026-02-01,-2.1897615371413295,56
headline_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,m2_tech,2025-12-01,2026-02-01,-2.5181043214285665,56
headline_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,m0_ar,2025-12-01,2026-03-01,-1.9860886785530163,55
headline_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,m1_controls,2025-12-01,2026-03-01,-2.1346847909486044,55
headline_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,m2_tech,2025-12-01,2026-03-01,-2.652290954751582,55
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar2_min36,m0_ar,2025-12-01,2026-01-01,-2.0604014094203764,57
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar2_min36,m1_controls,2025-12-01,2026-01-01,-2.129076247774834,57
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar2_min36,m2_tech,2025-12-01,2026-01-01,-2.3244948993421843,57
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar2_min36,m0_ar,2025-12-01,2026-02-01,-2.0830812432362302,56
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar2_min36,m1_controls,2025-12-01,2026-02-01,-2.1897615371413295,56
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar2_min36,m2_tech,2025-12-01,2026-02-01,-2.4785966553322694,56
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar2_min36,m0_ar,2025-12-01,2026-03-01,-1.9860886785530163,55
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar2_min36,m1_controls,2025-12-01,2026-03-01,-2.1346847909486044,55
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar2_min36,m2_tech,2025-12-01,2026-03-01,-2.596561556755643,55
ex_games_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,m0_ar,2025-12-01,2026-01-01,-2.363563696391393,57
ex_games_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,m1_controls,2025-12-01,2026-01-01,-2.214328329071392,57
ex_games_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar2_min36,m2_tech,2025-12-01,2026-01-01,-2.26152501306655,57
ex_games_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,m0_ar,2025-12-01,2026-02-01,-3.311324280959461,56
ex_games_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,m1_controls,2025-12-01,2026-02-01,-3.439822175400883,56
ex_games_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar2_min36,m2_tech,2025-12-01,2026-02-01,-3.586886190516607,56
ex_games_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,m0_ar,2025-12-01,2026-03-01,-2.3836282147207344,55
ex_games_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,m1_controls,2025-12-01,2026-03-01,-2.5712839026281227,55
ex_games_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar2_min36,m2_tech,2025-12-01,2026-03-01,-2.751817123965803,55
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar2_min36,m0_ar,2025-12-01,2026-01-01,-2.363563696391393,57
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar2_min36,m1_controls,2025-12-01,2026-01-01,-2.214328329071392,57
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar2_min36,m2_tech,2025-12-01,2026-01-01,-2.0111358702071067,57
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar2_min36,m0_ar,2025-12-01,2026-02-01,-3.311324280959461,56
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar2_min36,m1_controls,2025-12-01,2026-02-01,-3.439822175400883,56
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar2_min36,m2_tech,2025-12-01,2026-02-01,-3.457581512278214,56
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar2_min36,m0_ar,2025-12-01,2026-03-01,-2.3836282147207344,55
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar2_min36,m1_controls,2025-12-01,2026-03-01,-2.5712839026281227,55
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar2_min36,m2_tech,2025-12-01,2026-03-01,-2.54434448445596,55
headline_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,m0_ar,2025-12-01,2026-01-01,-1.9022375907439093,57
headline_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,m1_controls,2025-12-01,2026-01-01,-1.9619005614949052,57
headline_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,m2_tech,2025-12-01,2026-01-01,-2.1403859518066146,57
headline_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,m0_ar,2025-12-01,2026-02-01,-1.7889184142472676,56
headline_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,m1_controls,2025-12-01,2026-02-01,-1.825936158382369,56
headline_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,m2_tech,2025-12-01,2026-02-01,-2.209223079947971,56
headline_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,m0_ar,2025-12-01,2026-03-01,-1.9373043859748877,55
headline_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,m1_controls,2025-12-01,2026-03-01,-2.0155096364264815,55
headline_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,m2_tech,2025-12-01,2026-03-01,-2.6106639290247573,55
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar6_min36,m0_ar,2025-12-01,2026-01-01,-1.9022375907439093,57
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar6_min36,m1_controls,2025-12-01,2026-01-01,-1.9619005614949052,57
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar6_min36,m2_tech,2025-12-01,2026-01-01,-2.1773758930519627,57
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar6_min36,m0_ar,2025-12-01,2026-02-01,-1.7889184142472676,56
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar6_min36,m1_controls,2025-12-01,2026-02-01,-1.825936158382369,56
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar6_min36,m2_tech,2025-12-01,2026-02-01,-2.217822846923795,56
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar6_min36,m0_ar,2025-12-01,2026-03-01,-1.9373043859748877,55
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar6_min36,m1_controls,2025-12-01,2026-03-01,-2.0155096364264815,55
headline_12m_pct,cn_ppi_tech_gbp_12m_pct,3,short_expanding_ar6_min36,m2_tech,2025-12-01,2026-03-01,-2.5854162158755383,55
ex_games_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,m0_ar,2025-12-01,2026-01-01,-2.337388063051603,57
ex_games_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,m1_controls,2025-12-01,2026-01-01,-2.5860384651449664,57
ex_games_12m_pct,cn_ppi_tech_12m_pct,1,short_expanding_ar6_min36,m2_tech,2025-12-01,2026-01-01,-2.628731244458955,57
ex_games_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,m0_ar,2025-12-01,2026-02-01,-4.178995426053042,56
ex_games_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,m1_controls,2025-12-01,2026-02-01,-4.3214240309219445,56
ex_games_12m_pct,cn_ppi_tech_12m_pct,2,short_expanding_ar6_min36,m2_tech,2025-12-01,2026-02-01,-4.440964969772683,56
ex_games_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,m0_ar,2025-12-01,2026-03-01,-1.9273103769465851,55
ex_games_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,m1_controls,2025-12-01,2026-03-01,-2.1887616959808387,55
ex_games_12m_pct,cn_ppi_tech_12m_pct,3,short_expanding_ar6_min36,m2_tech,2025-12-01,2026-03-01,-2.351255709140702,55
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar6_min36,m0_ar,2025-12-01,2026-01-01,-2.337388063051603,57
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar6_min36,m1_controls,2025-12-01,2026-01-01,-2.5860384651449664,57
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,1,short_expanding_ar6_min36,m2_tech,2025-12-01,2026-01-01,-2.5139098430160303,57
ex_games_12m_pct,cn_ppi_tech_gbp_12m_pct,2,short_expanding_ar6_min36,m0_ar,2025-12-01,2026-02-01,-4.178995426053042,56
