channel,outcome,impulse,horizon,n,impulse_standard_deviation,response_pp_per_one_sd,response_pp_per_one_unit,standard_error,lower_90,upper_90,p_value,r_squared,fdr_q
asia_to_import,uk_ipi_c26_12m_pct,asia_bls_common_factor_z,11,147,1.0,-7.972415099441281,-7.972415099441281,5.749759586307647,-17.43076961891736,1.485939420034799,0.16557446301999867,0.2377555603569056,0.7226666922557624
asia_to_import,uk_ipi_c26_12m_pct,asia_bls_common_factor_z,12,146,1.0,-10.025508409246076,-10.025508409246076,5.822568750622405,-19.60363400401993,-0.4473828144722205,0.0850992336148236,0.2339413114737412,0.7226666922557624
asia_to_import,uk_ipi_c261_12m_pct,asia_bls_common_factor_z,1,156,1.0,0.535714087378482,0.535714087378482,0.543235422848277,-0.3579081832069336,1.4293363579638978,0.3240572753651819,0.9055056011158806,0.6481145507303638
asia_to_import,uk_ipi_c261_12m_pct,asia_bls_common_factor_z,2,155,1.0,1.8457108782074976,1.8457108782074976,0.8839957699853279,0.3915378365816331,3.299883919833362,0.03680521195787846,0.8129009632203077,0.14722084783151385
asia_to_import,uk_ipi_c261_12m_pct,asia_bls_common_factor_z,3,154,1.0,3.3432280566348784,3.3432280566348784,1.1113962952909942,1.514981150881193,5.171474962388563,0.0026285792937914315,0.7505224039947727,0.03154295152549718
asia_to_import,uk_ipi_c261_12m_pct,asia_bls_common_factor_z,4,153,1.0,4.212538706582196,4.212538706582196,1.8091034991649901,1.2365634504557868,7.188513962708605,0.019884361151073414,0.6799216217254626,0.11930616690644048
asia_to_import,uk_ipi_c261_12m_pct,asia_bls_common_factor_z,5,152,1.0,4.822585365123104,4.822585365123104,2.7916170162420526,0.23037537340492786,9.414795356841282,0.08407360061167554,0.6334611508979765,0.25222080183502665
asia_to_import,uk_ipi_c261_12m_pct,asia_bls_common_factor_z,6,151,1.0,4.643756431936403,4.643756431936403,4.083233520502696,-2.073162709290532,11.360675573163338,0.25542364635300097,0.5923473111537051,0.6130167512472023
asia_to_import,uk_ipi_c261_12m_pct,asia_bls_common_factor_z,7,150,1.0,3.297954513749575,3.297954513749575,4.772915710859277,-4.553491830613935,11.149400858113086,0.48958268967136376,0.5240336545120182,0.8158524459922368
asia_to_import,uk_ipi_c261_12m_pct,asia_bls_common_factor_z,8,149,1.0,1.867219325099001,1.867219325099001,5.147596272692958,-6.600576543480916,10.335015193678917,0.7168019821616297,0.46122281659070086,0.8678653248073573
